service;datetime;message;emosi
twitter;8/8/2023 16:37;@Telkomsel Saya kagak bisa reaktivasi.  Karena tombol pada HP saya tdk berfungsi. Apakah bisa di reaktivasi nya lewat grapari saja???.  Ini saya minta tolong banget kk ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­;1
twitter;8/9/2023 18:49;@Telkomsel Halo min, tolong dibantu untuk cek DM lagi ya min, karena aku lagi di remote area. Tolong dan makasih banyak min @Telkomsel;1
twitter;8/9/2023 17:35;@Telkomsel ini kenapa ya pdhl kuotanya ada tapi gabisa dipakai,ini ke 2x nya,bulan kemarin juga gitu habis beli kuota 2 mingguan ga bisa dipake,udah nyoba juga kartunya dipindah ke hp lain tetep ga bisa juga :( tolong banget ini gimana ya https://t.co/BUqiPis6Ek;1
twitter;8/9/2023 10:33;@Telkomsel cek dm ya min tolong urgent, makasih banyak;1
twitter;8/9/2023 8:51;Tolong dong, ini tadi saya isi ulang pulsa, nomornya benar dan status sudah sukses. Tapi saya cek belum masukkk @Telkomsel;1
twitter;8/9/2023 8:59;@Telkomsel pagi min, tolong respon dm dong lagi urgent soalnya ðŸ˜;1
twitter;8/10/2023 14:44;"@Telkomsel selamat sore min,saya mau nanyak bagai mana cara mengaktifkan kartu saya yang sudah habis masa tenggang,saya tidak bisa aktifin karna waktu belik kartu udh di aktifin dari konternya.
Tolong bls ya min ðŸ™";1
twitter;8/10/2023 11:15;Halo min @Telkomsel . Apakah sy bisa minta tolong cek, siapa yg akses/coba login via app MyTelkomsel? Sy dapat sms dr TSEL-APPS, padahal sy tidak login app. Trims;1
twitter;8/10/2023 9:36;@Telkomsel koq saya kan dapet reward 17 GB, saya udh aktifin dengan potong pulsa Rp.1,- dan status paket aktif. Tapi kenapa malah internetnya ambil dari Pulsa saya yang sisa 9ribuan sampe jadi NOL dan kuota 17Gb juga ikut berkurang. Tolong ditanggapi;1
twitter;8/11/2023 21:42;Malam Min @Telkomsel ini saya tadi beli paket disney+ melalui apps my telkomsel tetapi sampai sekarang belum ada langganan yg muncul di disney saya sudah coba tanya cs mytelkomsel belum ada solusinya min tolong apakah uang 39k saya hilang ke telkomsel kah ðŸ˜­;1
twitter;8/11/2023 21:54;Telkomsel bagus ga sih kalo di GBK ?? aduh ngeri banget gue entr kagak ada sinyal ðŸ˜­;1
twitter;8/11/2023 19:56;@danawallet @Telkomsel Di riwayat transaksi gak ada min, tapi saldoku udah berkurang. Tolong bantuannyaðŸ™ðŸ»;1
twitter;8/11/2023 13:59;@Telkomsel makasih kak infonya! tapi banyak yang kesedot pulsanya lah, kuota utamanya lah, itu kenapa ya kak? takut gitu juga kalo klaim;1
twitter;8/11/2023 14:18;"â€œ kok ganti no kak? â€œ

iya soalnya no lama sudah hangus, karna aku pake kartu telkomsel dan dia punya kebijakan yang aneh. telkomsel suka recycle no hangus dan diperjual belikan untuk pengguna baru. 

aku takut kalo itu sampai terjadi dan no nya disalah gunakan penipuan.";1
twitter;8/11/2023 9:01;Telkomsel paketnya mahal mahal, lemot lagi sinyalnya, mau pindah tapi nomernya penting buat verifikasi segala macem, takut ga keurus gapernah diisiin pulsa ntar masa aktifnya abisðŸ˜­ðŸ˜­;1
twitter;8/11/2023 10:26;@Telkomsel Udah ya min di DM, tolong di respon saya butuh bgt nih;1
twitter;8/11/2023 9:17;@Telkomsel gausah kak coba minta maaf aja anaknya nangis saldonya abis takut dimarahin uminya;1
twitter;8/11/2023 8:49;"@Telkomsel komplen saya tolong segera ada keputusannya dong Kak.. jangan digantung. Per hari ini, nomor-nomor saya diblokir akibat telat bayar, karena saya masih masih nunggu keputusan kalian.
@OmbudsmanRI137 @kemkominfo @mohmahfudmd";1
twitter;8/12/2023 18:03;@Telkomsel  ?, kalok daur ulang trs tiba tiba ada yg masuk grup terus  ada yg berbuat gak senonoh ? Di grup sekolah bahaya bgt saya pelanggan setia  telkomsel tapi :' tolong kalau mengahpus nomor yg udh mati saya saran kan full riset biar gak terjadi apa apa ,;1
twitter;8/13/2023 22:21;Sumpah ya @Telkomsel koneksi internet telkomsel kapan stabil min? Saya ada war krs nih min ðŸ˜­ðŸ˜­ takut gak kedapetan kursi matkul ðŸ˜­ðŸ™;1
twitter;8/13/2023 20:25;Nomer @Telkomsel gw hampir gapernah tenang gegara sering dapet sms/spam call dari org gajelas bahkan penipu. Tolong dong database customer nya lebih dijaga lagi biar ga nyebar kemana2;1
twitter;8/13/2023 17:50;"Saya cuma butuh kuota asli, kenapa pake potongÂ² YT sih. Kemarin kepotong kuota nonton masih okelah, gausah ditambah anehÂ² dong @Telkomsel
Pak ini makin lucu tolong pak @erickthohir";1
twitter;8/13/2023 13:41;@CIMBNiaga tolong cek DM saya untuk saya followup kabar pemotongan saya ini yang sudah dikonfirmasi pihak Telkomsel bahwa tidak ada transaksi dari CIMB.;1
twitter;8/13/2023 14:10;Chat di whatsapp lebih banyak lagi tapi udah saya delete chat semua, dari kemarin banyak banget yang chat spam kaya gini. Minta tolong solusinya ya @Telkomsel nomor saya ini udah lama banget saya pakai jadi sayang kalo harus ganti nomor. Terima kasih.;1
twitter;8/13/2023 12:04;@Telkomsel Iya tolong ya kak sudah sy dm, sy terganggu tiap hari dapat sms;1
twitter;8/14/2023 18:44;Buat pelanggan @Telkomsel siap-siap aja pulsa nya di rampokin. Biarpun cuman 5000 tapi kalau sering gimana ? Udah pulsa nya mahal nyolong lagi. Mending ganti nomor aja deh. Telkomsel susah kalau kita mau complain masa harus ke GraPARI. Nyolong jangan kelewatan deh.;1
twitter;8/14/2023 10:01;"halo min @Telkomsel
ini saya baru isi kuota 1bln, kok masa aktif kartu ga nambah ya? masih tetap di 17agst? tolong dong https://t.co/G3q9wXhVbr";1
twitter;8/16/2023 0:00;Tolong dong @Telkomsel saya bukan konten kreatorr,duit juga nipis,ini apa gada yang murah lagii:( https://t.co/QAkyrVfqok;1
twitter;8/16/2023 22:06;@versyen @byu_id @danawallet Aku barusan ngalamin ini, katanya kuota habis di aplikasi amazon padahal punya aja ngga, ini seterusnya gini gak ya jadi takut mau ngisi kuota lagi;1
twitter;8/16/2023 8:45;@HaloBCA tolong min saya bayar pulsa pakai VA bca 398880005733833 saldo bank sudah terdebet 100K tapi belum masuk pulsanya. kata admin @Telkomsel masalah di bank nya;1
twitter;8/17/2023 10:30;Dear @Telkomsel saya mau melakukan  reaktivasi untuk nomor saya yang hangus. Sudah memasukqn nik dan no kk juga tapi nomornya masih blm aktif kembali. Tolong bantuannya. Thankyouuu;1
twitter;6/3/2023 10:12;Baru banget kemarin di telpon orang telkomsel dengan nomor (188) buat nawarin migrasi dari reguler ke halo, untung gak gw iyain. Karena pernah dulu sodara kejadian serupa sama di video ini, giliran mau berhenti langganan harus bayar ini itu atau gak nomornya gabisa dipakai lg ðŸ˜… https://t.co/nndOeh2aka;1
twitter;6/2/2023 18:21;RT @Nokyayang_: Ayolah telkomsel, sudaaah,, jangan sms terus, saya nggak cinta kamuu ðŸ¥¹ https://t.co/ZsF8ow0FLe;1
twitter;6/3/2023 11:47;@discreet_banget @TelkomselHalo Soalnya ini nomer nyambung ke mbanking, email, udah gt no wasap juga. Emang @Telkomsel tu pinter bgt pas nawarin gak dikasih tau kl udh pindah g bs balik prabayar. Skalipun pindah minimal 6 bln. Gue udah brp thn gitu, awalnya si bagus lama2 makin mahal.;1
twitter;6/3/2023 17:21;@Heraloebss Untung saja sy ga terima tawaran Telkomsel utk pindah ke Kartu Halo;1
twitter;6/3/2023 14:46;@Heraloebss W pernah nih, tp nomor Ind**at. Tiba2 ditelp sama telemarketingnya, katanya karna udah 7 thn pakai nomor itu dpt promo gratis internet, minta data2 w kasih karna w pikir kan ya telp resmi. Taunya diganti jadi pascabayar yg paling mahal 300ribuan sebulan -;1
twitter;6/5/2023 19:57;@Telkomsel Selamat malam sy mau tanya, ibu sy pakai kartu halo, kemarin isi pulsa 1jt buat paket roamax haji, tapi tadi pagi gak bisa dipaketkan, dan  sore ini beliau sudah terbang sedang paket roamax belum terdaftar, mohon solusi, karena beliau berangkat sendiri;1
twitter;6/5/2023 22:39;@Telkomsel Selamat malam, barusan saya isi kuota data di Tokopedia utk nomor 0812********. Pertanyaannya adl, kenapa pada invoice tidak terlihat nomor tujuan? Sudah sy DM SS invoice-nya;1
twitter;6/6/2023 23:55;@TelkomselHalo selamat malam.. saya sudah melakukan pembayaran tapi mengapa tidak bisa gunakan ya no hp saya;1
twitter;6/7/2023 6:06;Halo selamat pagi. Mohon maaf mengganggu. Saya baru beli paket di tgl 27 mei, tapi saat ini terinfo bahwa paketnya telah berakhir bagaimana ya? @Telkomsel https://t.co/jVC0MxybQo;1
twitter;6/7/2023 16:36;kalau gabung telkomsel makin bagus gak jaringannya? atau malah makin jelek? https://t.co/VbHVzDvU2J;1
twitter;6/8/2023 20:09;Kenapa skrg nomor @Telkomsel banyak dipake nipu ya. Tp Seneng banget meladeni mereka ðŸ¤£ðŸ¤£ðŸ¤£ https://t.co/VQSSsKdDis;1
twitter;6/9/2023 18:53;Nomor ponsel pasca bayar, jarang di publis, koq bisa2nya kena spam model gini. Semakin kesini semakin gak asyik lu @Telkomsel https://t.co/HnUxY1QcuZ;1
twitter;6/9/2023 19:23;Aku beli paket data by u di shopee, transaksi nya berhasil spay saya juga udah ketarik tapi kenapa belum masuk ya kuota nya? Saya beli dari jam 13.50 WIB sampai skrng belum masuk @ShopeeID @byu_id;1
twitter;6/11/2023 10:07;Hallo selamat pagi admin @Telkomsel saya mau tanya, saya masih memiliki 5 gb kuota lokal jabodetabek, nah kebetulan saya lagi di luar kota daerah jawa tengah, jika saya membeli kuota lagi apakah 5gb tsb akan hilang? Atau bagaimana min terima kasih ðŸ«°;1
twitter;6/11/2023 13:47;"@Telkomsel Halo
Bantu dong...kartu halo saya sudah lama hilang ..dan nomor dan kartunya sudah nga ada...apakah masih boleh di aktifkan kembali...";1
twitter;6/12/2023 15:14;@Telkomsel nomor saya kenapa ada spam telfon banyak sekali. Bisa si bantu hilangkan;1
twitter;6/14/2023 12:03;@Telkomsel kanapa.paket ini gak bisa dibeli, internet lancar tapi katanya gangguan...ini hoax kah? https://t.co/lzMN4qtWq3;1
twitter;6/20/2023 15:41;selamat sore @Telkomsel  ini di pembelian paket kok tidak ada daftar nya ya https://t.co/v5sFDOOWvU;1
twitter;6/22/2023 11:17;Ada yang pakai Telkomsel dan jaringannya bermasalah, kah? Dipakai buat internet lancar tapi buat telepon gagal terus. Dan ini seisi rumah begitu semua.;1
twitter;6/22/2023 16:13;@dgipul @sweetestrins gw juga d telpon ama nomor telkomsel katanya bermasalah kartu telkomsel gw padahal kan pake kartu tri gw langsung gw tutup. ada juga nomor vietnam nge WA hello gw kira bos besar gw untung gak gw balas;1
twitter;6/24/2023 7:52;"Kalo weekday mah jangan ditanya lancar jaya.

Gimana ini @telkomsel #telkomsel #lemot";1
twitter;7/3/2023 11:08;@Telkomsel mau tanya status paket data saya kenapa gak pernah lancar ya? Masih ada 8giga tp ga bisa dipakai.;1
twitter;7/8/2023 7:21;@Telkomsel mau claim daily check in gratis prime video 1 bulan kenapa engga bisa ya? https://t.co/aVnktiqypc;1
twitter;7/7/2023 21:55;Halo selamat malam @Telkomsel saya membeli paket combo sakti 61GB senilai 145ribu. Saldo saya di shopeepay sudah terpotong tapi kuota dan aktifasi paket via SMS tidak saya terima. Mohon di tindak lanjuti. Terimakasih;1
twitter;7/7/2023 18:30;Kak kenapa sinyal saya bagus 4G full tapi buat wa dan sosmed lain selalu pending padahal sudah di on off kan datanya @Telkomsel @TelkomCare;1
twitter;7/14/2023 5:42;Ada yang pakai Telkomsel terus gabisa akses semua ibank gak? Tapi buat internet biasa lancar;1
twitter;7/14/2023 0:09;"@Telkomsel min aku beli paket yang 750k tapi sampai sekarang nggak dapet SMS kode unik untuk redeem tiketnya, padahal temen2ku langsung dapet waktu berhasil isi paket.
udah komplen via DM juga jawabannya muter2 aja malah katanya diundi. Jangan blunder min. Aku beli tgl tadi jam 7.08 pagi https://t.co/S4ehm0RQsF";1
twitter;7/13/2023 23:16;@Telkomsel ini knp dari tadi nda bisa login padahal kemarin lancar jaya akses mytelkomsel https://t.co/MYIMWCPeRZ;1
twitter;7/18/2023 0:41;Barusan banget ngide buat cek, ternyata ada yg pake NIK aku. Dan kagetnya lagi baru diregistrasi tgl 11 kemaren. Harus ke Grapari ya kalau minta bantu hapus? @Telkomsel;1
twitter;7/18/2023 0:11;@cranberrycakez banyakk jugaa..byu brapaan deh harga kuotanya?? bagus ga sii sinyalnyaa??ðŸ˜­;1
twitter;7/20/2023 14:53;"Selamat siang @Telkomsel, nomor kantor saya barusan mendapatkan telepon dari penipu yang ingin login ke akun MyTelkomsel kantor saya untuk â€œpembatalanâ€ tagihan Halo &amp; meredeem semua Poin dari nomor kantor saya lewat WA. Buktinya ada di bawah.

https://t.co/5Z6rawQBJh 
 Telkomsel Poin Scam BS.m4a";1
twitter;8/1/2023 9:21;@Telkomsel haloo selamat pagi min, mau tanya. cara biar dapet disney+ hostar gratis gmn ya min? apa gak semua nomor bisa dapet min? terima kasih sblmnya min;1
twitter;8/5/2023 22:05;@mandiricare @Telkomsel saya isi pulsa tekomsel lewat livin, transaksi berhasil tp pulsa gamasuk itu kenapa ya? nomor udah bener, masih aktif juga;1
twitter;8/5/2023 14:40;@Akundakwahq @kreditplus_fmf Masih untung bg. Gw yg g prnah kredit di @KBKreditplus ae di terror mulu sama bagian penagihan ny. Gegara nomor yg baru gw pake trnyata bekas nasabah mereka yg kabur.udh lpor dan ngasih bukti kepusat ttp aj. Gini nih akibat klu nomor yang udah mati di jual lagi.  @Telkomsel . ðŸ˜’;1
twitter;8/8/2023 18:38;Jaringan by.u bagus ga?;1
twitter;8/10/2023 18:03;@Telkomsel hallo Telkomsel selamat sore!! bagaimana caranya mengaktifkan kartu yang sudah mati ya ?? soalnya itu nomornya terkait di WhatsApp dan saya ingin ganti hp tanpa ganti nomor juga ðŸ™ðŸ»;1
twitter;8/11/2023 17:36;@danawallet  hai min kenapa ya aku udah transaksi my telkomsel.pake dan udah berhasil  saldo udah kepotong tapi paket internetnya blm ada ya mau liat riwayat transaksi malah nggak bisa keakses https://t.co/OxVFqVzEyv;1
twitter;8/13/2023 14:50;@Telkomsel saya membeli paket vidio diamond, pembayaran berhasil tapi layanan tidak aktif.;1
twitter;8/13/2023 9:32;@Telkomsel ini gimana Saya beli paketan. Di aplikasi transaksi berhasil tapi dapat sms dari 3636 kalau transaksi gagal karena sistem sibuk. Gopay saya ketarik 123k ?;1
twitter;8/14/2023 22:24;@Telkomsel min pembayaran lewat shopepay berhasil tapi diaplikasi gagal dan saldo sudah berkurang tu solusinya gmna ya?;1
twitter;6/1/2023 4:43;"hallo min @Telkomsel kenapa ya saya gabisa kirim sms dengan no telkom saya udah beli paket roaming masih gagal terus min, saya lokasi di filipina 081391462646

mohon  sangat min, karena butuh banget buat aktivasi mbanking 

makasih";1
twitter;6/1/2023 11:09;@Telkomsel Kak, aku tuh sedih banget ini lho abis transfer pulsa 50k tapi gak ada bukti tf-nya dari 858 ðŸ˜­ðŸ˜­ðŸ˜­;1
twitter;6/1/2023 13:03;"@Telkomsel kalau sudah lewat bertahun-tahun, ada cara untuk nyelametinnya ga ya? soalnya salah satu emailku terhubung dengan nomor tersebut.

skrg kartunya juga ilang gatau dimana :')";1
twitter;6/1/2023 14:54;@Telkomsel min ini kenapa ya mau aktivasi imess tapi gagal terus.;1
twitter;6/1/2023 15:04;@Telkomsel min, ini kan kartu saya ilang tp tetep mau pake nomernya karena krusial bgt. pas mau milih yang bawah kok ga bisa ya? padahal saya udah hubungin banknya trus reaktivasi m-banking lagi pake nomer lainnya. kebetulan lumayan jauh kalo harus langsung ke GraPARI offline https://t.co/kqYiLxKy3R;1
twitter;6/1/2023 18:58;@Telkomsel kartu hangus dan sinyal hilang bagaimana cara mengaktifkan nya lagi,,??;1
twitter;6/3/2023 14:42;"@Telkomsel
min cara nyekip kuota unlimited gmn ya? biar yang kepake kuota aplnya. cape bgtt lemotnyaðŸ˜­ https://t.co/h9CP9BDOOo";1
twitter;6/3/2023 20:57;@Heraloebss Apa sih yg ditakutkan @Telkomsel dari pelanggan paskabayarnya shg perlu â€œmemaksaâ€ pake paket tertentu? Gak ada argumentasi yg bisa diterima. Service? Jangkauan? Kan nyaris sama dgn prabayar. Bedanya paska bayar akan lbh jarang utk ganti2 nomor. Loyalitas spt inilah yg dikhianati;1
twitter;6/6/2023 22:45;Sinyal Telkomsel kalian ilang gak? Apa imei gw keblokir?;1
twitter;6/7/2023 1:45;@Telkomsel Pulsa ga boleh kosong apa gmana;1
twitter;6/11/2023 20:15;malam min @Telkomsel kok aku mau isi voucher gagal terus ya? https://t.co/AmfhxFAFec;1
twitter;6/16/2023 9:14;@Telkomsel Gabisa dm nih gagal terus gatau knp, gmn dong?;1
twitter;6/16/2023 6:55;@Telkomsel kenapa aku mau tukar poin gagal terus padahal poin sama pulsanya cukup???;1
twitter;6/23/2023 8:45;@Telkomsel contohnya ATM dan KTP saya hilang, cukup bawa suket kehilangan masalah kelar. Selama kita hapal, dan bisa validasi keakuratan data kita. Kaya transaksi terakhir, nominalnya berapa dan hal kecil lainnya.;1
twitter;7/12/2023 20:16;@Telkomsel Kk boleh bantuin aktifkan kembali no sy sepertinya sudah diblokir hilang sinyalnya;1
twitter;7/25/2023 16:03;"Yth @Telkomsel apakah no ini tdk bisa ditindak? Krn telah kirim link pishing... bisa ada korban krn link pishing, no nya  0823xxxx9504
Mohon utk teman2 kalau ada yg kirim link jangan diklik yaa, beresiko hp nya dihack... https://t.co/yOi1ihrKIW";1
twitter;8/15/2023 22:03;@tsuroiya Saya pernah dpt telpon 15 kali tiap 1 menit dengan nomer yg mirip beda angka belakangnya @Telkomsel entah itu tlpn modus apa g tau. G pernah pinjol juga. Dan beberapa kali terjadi. Sampe capek ngeblock;1
twitter;8/16/2023 12:58;@Telkomsel haloo cek dm dong gimana registrasi gagal mulu;1
twitter;8/20/2023 17:38;"@Telkomsel Min, saya tidak bs terima OTP d+  hotstar
Sudah tlp 147 2x tp masalah blm selesai
Yg ada malah pulsa habis banyak
Gimana yaa";1
twitter;6/6/2023 14:18;@Telkomsel sering ditelpon sama marketing sih. jadi trauma ðŸ«£;1
twitter;6/7/2023 14:10;"Penipuan bukan ya ?
Dapet telpon, katanya akan ada pengentian layanan, aku kira dari telkomsel, ternyata dari indihome
Katanya nomerku terdaftar ke indihome, lah kaget dong, aku cek lah dan ternyata emang engga terdaftar 

Pas di telpon, suara cs nya beneran kaya cs bener gt https://t.co/YYd4XeoTlF";1
facebook;6/1/2023 15:36;Weshhhh kualitas sinyal tolong la;1
facebook;6/1/2023 23:17;Sinyalny ngele2 nian ðŸ˜¡ðŸ˜¡ apalagi klau paket udah 1 GB susah nian;1
facebook;6/5/2023 12:10;Min knp telkom sinyal nya tibaÂ² ilang? Hampir 10 mnt lagi main game tadi, data nya nyala tapi sinyal 4G nya ilang, tolong dong telkom gmna itu tiap ngegame pasti gitu;1
facebook;6/5/2023 15:26;"Fitur migrasi ke prabayar buru2 di hilangkan dari GraPARI Online ðŸ˜‚ðŸ˜‚ðŸ˜‚
Takut pada kabur ya min ðŸ˜‚ðŸ˜‚";1
facebook;6/6/2023 7:54;Tolong dong min, gimana cara nonaktifkan paket darurat.. Capek saya paket darurat nya aktif sendiri,padahal tiap kali masuk SMS penawaran paket darurat ngak pernah saya buka lansung saya hapus.. Tapi tibaÂ² SMS masuk lagi paket darurat telah aktif.;1
facebook;6/6/2023 19:33;Khawatir penipuan;1
facebook;6/13/2023 16:37;Aku pakai nomer Telkomsel selalu ada yang ngirimi sms togel tolong Telkomsel memblokir nomer saya;1
facebook;6/5/2023 20:48;Apakah ini.. kenapa dari beberapa tahun lalu jadi banyak link jebakan di internet yg malah mengarah ke pembelian paket. Untung gak ke klik. Motifnya ini orang yg abuse referral atau bagaimana?;1
facebook;6/4/2023 17:15;Min ini promo ada batas pengambilan nya gak? Besok masih bisa diklaim atau bisa hilang sendiri? Soal nya kuota masih ada min;1
facebook;6/5/2023 5:26;"Assalamualaikum mau nanyak??
Bisa ngga mau bikin no yg hilang soalnya penting banget";1
facebook;6/21/2023 9:40;Woy kenapa saldo dana gua udah kepotong tapi paket internet gagal diproses;1
facebook;6/17/2023 15:31;Jaringan we ilang co dari tadi aduh gimana ni min;1
youtube;6/3/2023 11:40;Undian nya tidak fair,coba klo waktu pas di undi itu di live kan donk buktikan. Saya kesel banget sama pihak operator Telkomsel kartu HALLLO suruh ganti Pascabayar di janjiin sinyal baguslah di jamin TAI kuda,mana poin pulsa paketan baru daftar hilang seketika asu emamg tuh operator TAI DAJAL. Buat kalian klo ada operator Telkomsel telpon mending gak usah di angkat diemin/rijek aja.;2
youtube;6/7/2023 12:01;INI NGELEK NGELEK Ini Ngelek Ini Ngelek Ini Ngelek Jaringan Telkomsel Macam Tai Kang Tower_360p.mp4;2
youtube;6/3/2023 12:32;Asek2 moga2 perusahaan swasta seperti biznet bisa lebih luas jangkauannya<br>Mau migrasi karena telkom busuk;2
youtube;6/15/2023 21:59;Tai kucing gua udh 2 tahun make Telkomsel g ad  ,hoax;2
youtube;6/16/2023 15:51;Yang korupsi si piring sama antek-anteknya, yang kedapetan paket mahal ya rakyat jelata LMAO;2
youtube;6/24/2023 14:31;ðŸ”´ðŸ”´ðŸ”´PERCUMA MO PUNYA 5G AND SATELIT SENDIRI KLO BTS BTS, END POINT NYA BUSUK N GA TERURUS...;2
